num;wilaya;commune;lat;lon;demandEnrg
17;DJELFA;DELDOUL;34.20805;3.2565715;1457
17;DJELFA;DJELFA;34.675171;3.2684214;123434
17;DJELFA;AIN MAABED;34.805691;3.1328011;4580
17;DJELFA;MOUADJEBAR;34.50658;3.4675076;5454
17;DJELFA;HASSI EL EUCH;35.154842;3.2533338;3317
17;DJELFA;MESSAAD;34.153667;3.4952919;41802
17;DJELFA;AIN OUESSARA;35.454266;2.9076095;49681
17;DJELFA;HASSI FDOUL;35.441456;2.2187476;5188
17;DJELFA;ZAKKAR;34.431622;3.3250413;1292
17;DJELFA;EL IDRISSIA;34.454849;2.524745;10470
17;DJELFA;GUERNINI;35.200367;2.6822357;766
17;DJELFA;CHAREF;34.617687;2.8003917;6496
17;DJELFA;SED RAHAL;33.952408;3.2256856;3421
17;DJELFA;DAR CHIOUKH;34.895367;3.4851868;11249
17;DJELFA;SELMANA;34.176285;3.5991845;3325
17;DJELFA;EL KHEMIS;35.159199;3.0350001;1640
17;DJELFA;AIN CHOUHADA;34.241329;2.522269;569
1;ADRAR;TIMIMOUN;29.260921;0.2385387;29573
1;ADRAR;AOUGROUT;28.75;0.25;10473
1;ADRAR;TIT;26.936237;1.4869856;1566
1;ADRAR;SEBAA;28.211617;-0.1729106;1517
1;ADRAR;TALMINE;29.1917;;2717
1;ADRAR;REGGANE;25.275963;-1.5208623;11771
1;ADRAR;AKABILI;26.701895;1.3613923;2512
1;ADRAR;ADRAR;27.971634;-0.18696439;50298
1;ADRAR;OULED AHMED TIMI;27.851517;-0.2807577;7327
1;ADRAR;OULED SAID;29.420609;0.2455769;5122
1;ADRAR;TAMENTIT;27.766401;-0.26669899;4992
1;ADRAR;TIMIAOUINE;20.894806;1.6760691;1025
1;ADRAR;AOULEF;26.975294;1.0729818;8425
1;ADRAR;ZAOUIET KOUNTA;27.226313;-0.2010233;10074
1;ADRAR;SALI;27.03635;-0.0877444;8040
1;ADRAR;KSAR KADDOUR;29.582739;0.3724815;3553
1;ADRAR;DELDOUL;28.694201;0.42300001;4322
1;ADRAR;TIMOKTEN;27.022593;1.0442502;7262
1;ADRAR;FENOUGHIL;27.649019;-0.30427781;7195
1;ADRAR;INZEGMIR;27.098499;;8379
1;ADRAR;BOUDA;27.95542;-0.42463151;4818
1;ADRAR;TAMEST;27.45389;-0.26027781;3062
1;ADRAR;METARFA;28.597229;-0.1448182;4472
1;ADRAR;CHAROUINE;29.019556;-0.259657;4574
1;ADRAR;OULED AISSA;29.423708;-8.8694803E-2;3067
1;ADRAR;TINERKOUK;29.711748;0.7105267;12686
1;ADRAR;BORDJ BADJI MOKHTAR;23.760643;-0.9056623;13041
1;ADRAR;TSABIT;28.350403;-0.2186041;7551
8;BECHAR;OULED KHOUDIR;29.255501;-1.0598108;2196
8;BECHAR;BENI IKHLEF;29.580219;-1.604054;1138
8;BECHAR;MOUGHEUL;32.023247;-2.2175179;258
8;BECHAR;BECHAR;31.61825;-2.214323;89362
8;BECHAR;BOUKAIS;31.923019;-2.462651;349
8;BECHAR;EL OUATA;29.851585;-1.8269573;4859
8;BECHAR;TIMMOUDI;29.318851;-1.1269073;1161
8;BECHAR;MECHRAA HOUARI BOUMEDIENE;30.932247;-2.7375455;1984
8;BECHAR;BENI ABBES;30.132469;-2.1671288;8294
8;BECHAR;KENADSA;31.556946;-2.4233418;4379
8;BECHAR;TAMERT;29.916668;-1.9;688
8;BECHAR;KERZAZ;29.462425;-1.4386365;3057
8;BECHAR;ABADLA;31.010229;-2.7431421;9148
8;BECHAR;LAHMAR;31.933016;-2.2581158;684
8;BECHAR;IGLI;30.452471;-2.2907524;3219
8;BECHAR;KSABI;29.100662;-0.97250849;1712
8;BECHAR;TABELBALA;29.40554;-3.2557385;5013
8;BECHAR;MERIDJA;31.551741;-2.9450679;175
8;BECHAR;TAGHIT;30.940866;-2.0210724;5345
8;BECHAR;ERG FERRADJ;31.035402;-2.79197;2912
8;BECHAR;BENI OUNIF;32.049244;-1.2457898;8488
7;BISKRA;AIN NAGA;34.661118;6.1951318;4085
7;BISKRA;OUMACHE;34.593636;5.7721205;6139
7;BISKRA;EL KANTARA;35.192364;5.6668305;6919
7;BISKRA;M_CHOUNECHE;34.933701;6.0255737;2269
7;BISKRA;EL HADJEB;34.798904;5.6247668;2611
7;BISKRA;DJEMORAH;35.102684;5.7089243;5905
7;BISKRA;BESBES;34.141567;4.9766541;2947
7;BISKRA;EL OUTAYA;34.976814;5.5827336;7632
7;BISKRA;OULED DJELLAL;34.446682;5.1015224;28957
7;BISKRA;SIDI KHALED;34.386269;4.9558697;19055
7;BISKRA;FOUGHALA;34.758396;5.2997961;2276
7;BISKRA;M_ZIRAA;34.832897;6.2800865;660
7;BISKRA;EL HAOUCH;34.581398;6.0255737;1243
7;BISKRA;RAS EL MIAAD;33.97673;4.6450348;4422
7;BISKRA;KHANGAT SIDI NADJI;34.82172;6.6958938;1333
7;BISKRA;CHETMA;34.874989;5.8775964;5131
7;BISKRA;BISKRA;34.837036;5.7510476;102185
7;BISKRA;TOLGA;34.729179;5.3802133;20209
7;BISKRA;ECH CHAIBA;34.679417;4.8105955;3453
7;BISKRA;MLILI;34.578434;5.6247668;3306
7;BISKRA;LICHANA;34.752872;5.4253759;2532
7;BISKRA;DOUCEN;34.62347;5.1015224;4390
7;BISKRA;EL GHROUS;34.705818;5.2843928;1901
7;BISKRA;ZERIBET EL OUED;34.687817;6.5038786;9694
7;BISKRA;BOUCHAGROUN;34.720829;5.4665823;3255
7;BISKRA;MEKHADMA;34.553394;5.446332;1665
7;BISKRA;OUGHLAL;34.538109;5.54073;3711
7;BISKRA;EL FEIDH;34.4669;6.535645;4498
7;BISKRA;SIDI OKBA;34.784927;5.9198389;11225
7;BISKRA;AIN ZAATOUT;35.184372;5.8353839;1421
7;BISKRA;BRANIS;34.966969;5.793201;2017
7;BISKRA;LIOUA;34.63681;5.3961325;3425
7;BISKRA;BORDJ BEN AZZOUZ;34.706284;5.3573194;2509
39;EL OUED;EL OGLA;33.246078;6.9437265;5389
39;EL OUED;TAGHZOUT;33.470535;6.7975922;5146
39;EL OUED;BENI GUECHA;34.032707;7.1790261;1296
39;EL OUED;BAYADHA;33.320934;6.8930416;13611
39;EL OUED;EL MGHAIR;33.932732;5.9304037;26772
39;EL OUED;OUED EL ALENDA;33.238316;6.7547522;2792
39;EL OUED;OURMES;33.414154;6.7828627;1709
39;EL OUED;TENDLA;33.5448;6.4737;5074
39;EL OUED;HAMRAIA;34.110878;6.2303867;1587
39;EL OUED;SIDI AOUN;33.545174;6.906723;4971
39;EL OUED;OUM TIOUR;34.151089;5.8327465;5705
39;EL OUED;MAGRANE;33.561508;6.9308491;7287
39;EL OUED;SIDI KHELLIL;33.838146;5.9607892;3037
39;EL OUED;TRIFAOU;33.419655;6.9356742;4148
39;EL OUED;NAKHLA;33.280632;6.950438;5231
39;EL OUED;TALEB LARBI;33.709122;7.3948822;4617
39;EL OUED;EL OUED;33.371338;6.8479681;63475
39;EL OUED;MIH OUENSA;33.197502;6.7079287;5343
39;EL OUED;MRARA;33.470314;5.6628857;4663
39;EL OUED;KOUININE;33.401814;6.8297405;4670
39;EL OUED;DOUAR EL MA;32.667858;7.6114216;6725
39;EL OUED;SIDI AMRANE;33.499649;6.012464;10406
39;EL OUED;DJAMAA;33.538357;5.9863586;25876
39;EL OUED;DEBILA;33.514809;6.9525328;13182
39;EL OUED;HASSI KHELIFA;33.560127;6.9907198;11321
39;EL OUED;STILL;34.328426;5.7721205;3392
39;EL OUED;GUEMAR;33.509277;6.802949;18594
39;EL OUED;ROBBAH;33.285969;6.9048147;9904
39;EL OUED;HASSANI ABDELKRIM;33.47636;6.8940845;7411
39;EL OUED;REGUIBA;33.47636;6.8940845;9949
47;GHARDAIA;ZELFANA;32.41016;4.2230835;10271
47;GHARDAIA;GOLEA;30.599588;2.8876436;34573
47;GHARDAIA;BOUNOURA;32.463326;3.6015208;4426
47;GHARDAIA;HASSI LEFHAL;30.55715;2.9109712;2272
47;GHARDAIA;DHAYET BENDAHOUA;32.542152;3.6116495;4804
47;GHARDAIA;EL GUERRARA;32.790054;4.4922214;19101
47;GHARDAIA;HASSI EL GARAA;30.55715;2.9109712;11523
47;GHARDAIA;GHARDAIA;32.490223;3.6738412;47072
47;GHARDAIA;EL ATTEUF;32.47665;3.7471211;1715
47;GHARDAIA;SEBSEB;32.166603;3.5838003;1504
47;GHARDAIA;EL MANSOURA;31.980215;3.7511268;2044
47;GHARDAIA;BERRIANE;32.833767;3.7718098;10884
47;GHARDAIA;METLILI;32.290825;3.5989888;19942
33;ILLIZI;IN AMENAS;28.046152;9.578475;13687
33;ILLIZI;DJANET;24.554569;9.4811602;7091
33;ILLIZI;DEBDEB;29.967215;9.4223461;1286
33;ILLIZI;BORDJ OMAR DRISS;28.115696;6.7547522;11236
33;ILLIZI;ILLIZI;26.509434;8.4732714;21950
33;ILLIZI;BORDJ EL HAOUES;24.884993;8.4348726;574
3;LAGHOUAT;GUELTAT SIDI SAAD;34.296284;1.9416877;10523
3;LAGHOUAT;HASSI DHELAA;33.418621;3.548378;6092
3;LAGHOUAT;SEBGAG;33.901199;2.3676;2327
3;LAGHOUAT;TADJEMOUT;33.879696;2.523921;5266
3;LAGHOUAT;AIN MADHI;33.794659;2.2999821;3509
3;LAGHOUAT;KHENEG;33.745396;2.7954106;5029
3;LAGHOUAT;LAGHOUAT;33.797256;2.8694065;82653
3;LAGHOUAT;BEIDHA;34.344601;2.6147001;5565
3;LAGHOUAT;AFLOU;34.107487;2.1008487;38409
3;LAGHOUAT;SIDI MAKHLOUF;34.127625;3.014781;3304
3;LAGHOUAT;MEKHAREG;33.533001;3.0999999;5502
3;LAGHOUAT;AIN SIDI ALI;34.166668;1.55;3084
3;LAGHOUAT;TAOUILA;33.868958;1.8635409;1229
3;LAGHOUAT;BRIDA;33.950073;1.7502311;3139
3;LAGHOUAT;OUED MORRA;34.166668;2.3166668;2315
3;LAGHOUAT;EL ASSAFIA;33.824558;2.990057;1836
3;LAGHOUAT;EL HAOUAITA;33.646488;2.4529977;649
3;LAGHOUAT;OUED MZI;33.942314;2.9835877;1075
3;LAGHOUAT;KSAR EL HIRANE;33.784767;3.1328011;14417
3;LAGHOUAT;SIDI BOUZID;34.342999;2.263468;2082
3;LAGHOUAT;HASSI RMEL;32.93499;3.2684214;24622
3;LAGHOUAT;EL GHICHA;33.929939;2.1437967;3175
3;LAGHOUAT;HADJ MECHRI;33.95713;1.5992068;1899
3;LAGHOUAT;TADJROUNA;33.503632;2.101217;1495
30;OUARGLA;EL ALLIA;32.699966;5.4227567;6840
30;OUARGLA;SIDI KHOUILED;31.976925;5.4175191;10767
30;OUARGLA;HASSI MESSAOUD;30.416773;5.3939552;32924
30;OUARGLA;NEZLA;33.089382;6.0619707;21312
30;OUARGLA;TAMACINE;33.014568;6.0212107;12956
30;OUARGLA;HASSI BEN ABDELLAH;32.025631;5.4691362;3035
30;OUARGLA;NGOUSSA;32.139988;5.3128643;10776
30;OUARGLA;TEBESBEST;33.116161;6.0838065;11992
30;OUARGLA;MNAGUER;33.132656;6.3413672;4278
30;OUARGLA;EL HADJIRA;32.614296;5.514493;8811
30;OUARGLA;TOUGGOURT;33.099609;6.0785103;24108
30;OUARGLA;SIDI SLIMANE;33.290661;6.0930762;3690
30;OUARGLA;OUARGLA;32.167782;4.9766541;77005
30;OUARGLA;BENACEUR;33.109222;6.4450159;3433
30;OUARGLA;BALIDAT AMEUR;32.944725;5.9753265;6164
30;OUARGLA;AIN BEIDA;31.945267;5.3952641;9743
30;OUARGLA;MEGARINE;33.19685;6.0961461;9707
30;OUARGLA;ROUISSAT;31.931711;5.3468561;32248
30;OUARGLA;ZAOUIA EL ABIDIA;33.138573;6.0838065;8481
30;OUARGLA;EL BORMA;31.006256;8.1338558;1040
30;OUARGLA;TAIBET;33.086346;6.3997502;12589
11;TAMANRASSET;ABALESSA;22.187777;4.0695453;5410
11;TAMANRASSET;IDLES;23.817398;5.9343662;1325
11;TAMANRASSET;IN GUEZZAM;19.570854;5.7693849;5087
11;TAMANRASSET;FOUGGARAT EZ ZOUAIA;27.35923;2.8452439;2606
11;TAMANRASSET;TIN ZAOUATINE;20.678492;3.4195528;3899
11;TAMANRASSET;IN AMGUEL;24.485729;3.4195528;1486
11;TAMANRASSET;IN SALAH;27.192778;2.4851463;29811
11;TAMANRASSET;TAMANRASSET;22.78882;5.5258107;49669
11;TAMANRASSET;TAZROUK;23.420771;6.2614927;1098
11;TAMANRASSET;IN GHAR;27.107742;1.9050391;4360
37;TINDOUF;OUM EL ASSEL;28.193426;-5.3939552;3716
37;TINDOUF;TINDOUF;27.676102;-8.1276522;34971
44;AIN DEFLA;AIN LECHIAKH;36.130569;2.4011123;8887
44;AIN DEFLA;DJEMAA OULED CHEIKH;36.09433;2.0077317;2790
44;AIN DEFLA;BELAAS;35.982445;1.8512951;2338
44;AIN DEFLA;AIN TORKI;36.349758;2.2827384;4015
44;AIN DEFLA;DJELIDA;36.179874;2.086133;12972
44;AIN DEFLA;SIDI LAKHDAR;36.254601;2.1548474;7321
44;AIN DEFLA;EL MAYENE;36.098579;1.7344155;5367
44;AIN DEFLA;MEKHATRIA;36.344654;1.9588007;5963
44;AIN DEFLA;OUED DJEMAA;36.04443;2.3616202;3331
44;AIN DEFLA;EL HOCEINIA;36.349998;2.4000001;3991
44;AIN DEFLA;MILIANA;36.318192;2.2335067;18270
44;AIN DEFLA;EL ATTAF;36.218437;1.7052325;30346
44;AIN DEFLA;DJENDEL;36.218189;2.4136925;10319
44;AIN DEFLA;BARBOUCHE;36.096176;2.4900942;1721
44;AIN DEFLA;AIN BOUYAHIA;36.315037;1.7733566;4078
44;AIN DEFLA;BIR OULED KHELIFA;36.188442;2.2138288;3909
44;AIN DEFLA;KHEMIS MILIANA;36.253529;2.2138288;33228
44;AIN DEFLA;EL AMRA;36.357193;1.851343;10296
44;AIN DEFLA;AIN-DEFLA;36.263187;1.9641064;29923
44;AIN DEFLA;BATHIA;35.9347;1.7830973;2439
44;AIN DEFLA;BEN ALLAL;36.351948;2.1646719;2846
44;AIN DEFLA;TACHTA ZEGARRA;36.360569;1.6178011;4733
44;AIN DEFLA;TIBERKANINE;36.154125;1.6469253;7581
44;AIN DEFLA;HAMMAM RIGHA;36.391533;2.3616202;4641
44;AIN DEFLA;ROUINA;36.238419;1.8220818;6838
44;AIN DEFLA;EL ABBADIA;36.27335;1.6566377;12172
44;AIN DEFLA;ZEDDINE;36.151596;1.8220818;5548
44;AIN DEFLA;BOUMEDFAA;36.345013;2.5197933;10427
44;AIN DEFLA;AIN SOLTANE;36.231392;2.3251576;7508
44;AIN DEFLA;AIN BENIAN;36.353355;2.3764257;2351
44;AIN DEFLA;OUED CHORFA;36.138374;2.5495112;3334
44;AIN DEFLA;TARIK IBN ZIAD;35.961109;2.1646721;2630
44;AIN DEFLA;BORDJ EMIR KHALED;36.09161;2.1646721;2970
44;AIN DEFLA;EL HASSANIA;36.008633;1.9294682;1059
44;AIN DEFLA;ARIB;36.354015;2.0469151;8982
44;AIN DEFLA;BOURACHED;36.182491;1.9294682;11124
46;AIN TEMOUCHENT;AIN EL ARBAA;35.403748;-0.88181508;8919
46;AIN TEMOUCHENT;SIDI BOUMEDIENE;35.352928;-0.89492929;1352
46;AIN TEMOUCHENT;HAMMAM BOUHADJAR;35.370193;-0.9677301;14785
46;AIN TEMOUCHENT;EL AMRIA;35.525936;-1.0179304;13252
46;AIN TEMOUCHENT;AGHLAL;35.201935;-1.065797;2639
46;AIN TEMOUCHENT;SIDI SAFI;35.281929;-1.3107772;3888
46;AIN TEMOUCHENT;CHENTOUF;35.299881;-1.0119509;1229
46;AIN TEMOUCHENT;OULHACA GHERRABA;35.307251;-1.1424514;5205
46;AIN TEMOUCHENT;BENI SAF;35.300476;-1.3710402;20051
46;AIN TEMOUCHENT;EL EMIR ABDELKADER;35.22044;-1.4072392;1557
46;AIN TEMOUCHENT;OULED BOUDJEMAA;35.470966;-1.1917104;3213
46;AIN TEMOUCHENT;EL MSAID;35.570801;-0.77869999;1957
46;AIN TEMOUCHENT;TERGA;35.419033;-1.1797022;3860
46;AIN TEMOUCHENT;OULED KIHAL;35.373386;-1.2217458;1536
46;AIN TEMOUCHENT;EL MALAH;35.388309;-1.0945436;10822
46;AIN TEMOUCHENT;OUED BERKECHE;35.220467;-0.98565179;1401
46;AIN TEMOUCHENT;CHAABET EL HAM;35.33614;-1.1017334;5768
46;AIN TEMOUCHENT;SIDI OURIACHE;35.186256;-1.5087605;1483
46;AIN TEMOUCHENT;BOUZEDJAR;35.579544;-1.1424989;1388
46;AIN TEMOUCHENT;SIDI BEN ADDA;35.305214;-1.180903;6198
46;AIN TEMOUCHENT;AIN TOLBA;35.255085;-1.2530057;5262
46;AIN TEMOUCHENT;AIN KIHEL;35.200684;-1.2001181;3618
46;AIN TEMOUCHENT;HASSI EL GHELLA;35.45446;-1.0514312;5714
46;AIN TEMOUCHENT;OUGBELLIL;35.137955;-0.99282259;1820
46;AIN TEMOUCHENT;OUED SEBBAH;35.374073;-0.81273693;4339
46;AIN TEMOUCHENT;HASSASNA;35.273754;-0.98801231;1822
46;AIN TEMOUCHENT;AIN-TEMOUCHENT;35.307251;-1.1424514;34883
46;AIN TEMOUCHENT;TAMZOUGHA;35.413376;-0.6607039;4070
16;ALGER;RAIS HAMIDOU;36.811291;3.0100658;13894
16;ALGER;DOUERA;36.649094;2.9275837;16245
16;ALGER;DRARIA;36.717285;3.0025616;12292
16;ALGER;BENI MESSOUS;36.782642;2.9725564;4402
16;ALGER;BIR KHADEM;36.716274;3.0425978;11640
16;ALGER;DAR EL BEIDA;36.706013;3.2281983;10985
16;ALGER;EL MADANIA;36.74118;3.0688896;6023
16;ALGER;HARAOUA;36.768417;3.3086779;10104
16;ALGER;OUED SMAR;36.699348;3.1754558;6618
16;ALGER;SAOULA;36.68972;3.0275803;7712
16;ALGER;REGHAIA;36.743149;3.3387368;26470
16;ALGER;BORDJ EL KIFFAN;36.747189;3.1904321;24534
16;ALGER;SIDI MOUSSA;36.622978;3.1077278;10755
16;ALGER;KHRAISSIA;36.663658;2.9925578;8077
16;ALGER;BORDJ EL BAHRI;36.779133;3.240468;7476
16;ALGER;ALGER;36.753769;3.0587561;13899
16;ALGER;OULED CHEBEL;36.604469;2.9875565;9001
16;ALGER;BEB EZZOUAR;36.720627;3.1854975;25318
16;ALGER;HAMMAMET;35.446232;7.9552732;3380
16;ALGER;EL MAGHARIA;36.731998;3.1114879;5191
16;ALGER;RAHMANIA;36.676411;2.9126022;3503
16;ALGER;MOHAMMADIA;36.734951;3.1528692;10173
16;ALGER;EL HARRACH;36.702904;3.1428342;22574
16;ALGER;CHERAGA;36.762344;2.9225893;22887
16;ALGER;AIN BENIAN;36.796509;2.9337916;13862
16;ALGER;SOUIDANIA;36.708984;2.9026172;6552
16;ALGER;SIDI MHAMED;36.756336;3.0551159;17415
16;ALGER;DJISR KSENTINA;36.697876;3.079263;27874
16;ALGER;OUED KORICHE;36.78363;3.0400946;5926
16;ALGER;BOUROUBA;36.711708;3.1152484;17597
16;ALGER;BOLOGHINE IBN ZIRI;36.805279;3.0350883;7375
16;ALGER;HUSSEIN DEY;36.744148;3.1102345;9214
16;ALGER;EL MARSA;36.811127;3.244873;2505
16;ALGER;OULED FAYET;36.729549;2.9425697;9302
16;ALGER;DELY BRAHIM;36.75285;2.9800558;4441
16;ALGER;BEN AKNOUN;36.757481;3.0100658;1768
16;ALGER;BACH DJERRAH;36.726151;3.1180086;16377
16;ALGER;KOUBA;36.726673;3.0814946;14852
16;ALGER;EL ACHOUR;36.728558;2.9825559;6483
16;ALGER;STAOUELI;36.751652;2.8881795;11977
16;ALGER;CASBAH;36.784496;3.058872;4483
16;ALGER;MAHELMA;36.650547;2.867686;12962
16;ALGER;MOHAMED BELOUIZDAD;36.750568;3.070142;10287
16;ALGER;ZERALDA;36.694614;2.8277962;20625
16;ALGER;TASSALA EL MERDJA;36.622257;2.9225893;7222
16;ALGER;EL BIAR;36.769009;3.0309947;6287
16;ALGER;BOUZAREAH;36.781639;3.0125673;10746
16;ALGER;AIN TAYA;36.785252;3.2835138;8609
16;ALGER;EL MOURADIA;36.749767;3.0488565;3781
16;ALGER;BARAKI;36.667294;3.0985796;35564
16;ALGER;ROUIBA;36.72591;3.2885456;20107
16;ALGER;LES EUCALYPTUS;36.664528;3.1679256;23454
16;ALGER;BIR MOURAD RAIS;36.735348;3.0503738;7105
16;ALGER;HYDRA;36.740952;3.0250778;3393
16;ALGER;BIRTOUTA;36.646095;3.0476046;24813
16;ALGER;BABA HASSEN;36.694378;2.9731071;4825
16;ALGER;BAB EL OUED;36.792759;3.0513601;11480
23;ANNABA;TREAT;36.915874;7.4165053;6499
23;ANNABA;AIN BERDA;36.644917;7.5900993;10909
23;ANNABA;CHEURFA;36.72361;7.5788975;4646
23;ANNABA;SERAIDI;36.944893;7.6331129;4467
23;ANNABA;OUED EL ANEB;36.910431;7.503067;12355
23;ANNABA;EL BOUNI;36.853577;7.7431526;62189
23;ANNABA;EL HADJAR;36.760906;7.6656623;22657
23;ANNABA;ANNABA;36.926456;7.7525353;97408
23;ANNABA;EULMA;36.698978;7.4597726;4074
23;ANNABA;SIDI AMER;36.803745;7.6656623;37926
23;ANNABA;CHETAIBI;37.004074;7.3732653;3760
23;ANNABA;BERRAHEL;36.827564;7.4597726;21250
6;BEJAIA;TICHI;36.668274;5.1550884;6529
6;BEJAIA;BENI MAOUCHE;36.50708;4.7578311;2479
6;BEJAIA;FERRAOUN;36.557404;4.8647017;4870
6;BEJAIA;KENDIRA;36.540409;5.0268197;1480
6;BEJAIA;TOUDJA;36.749077;4.8899903;2826
6;BEJAIA;OUZELLAGUEN;36.554344;4.5727596;7746
6;BEJAIA;SOUK OUFELLA;36.611439;4.6295395;2315
6;BEJAIA;IFELAIN ILMATHEN;36.669109;4.7680573;4249
6;BEJAIA;KHERRATA;36.493137;5.2781277;12481
6;BEJAIA;AKBOU;36.459015;4.5334783;20092
6;BEJAIA;CHELATA;36.51355;4.5108862;2727
6;BEJAIA;M CISNA;36.563408;4.7103682;2145
6;BEJAIA;SIDI AICH;36.609016;4.6915483;5386
6;BEJAIA;SIDI AYAD;36.612228;4.7159414;2054
6;BEJAIA;AMIZOUR;36.642117;4.9033341;12871
6;BEJAIA;TINEBDAR;36.630154;4.70189;2024
6;BEJAIA;DARGUINA;36.564632;5.3059897;5586
6;BEJAIA;AIT R_ZINE;36.38319;4.5315027;5020
6;BEJAIA;BOUHAMZA;36.445282;4.6853714;2776
6;BEJAIA;SOUK EL TENINE;36.625652;5.3360214;5186
6;BEJAIA;AIT SMAIL;36.546345;5.2302327;4072
6;BEJAIA;ADEKAR;36.69421;4.6690731;2826
6;BEJAIA;IGHRAM;36.462467;4.5048938;4229
6;BEJAIA;TIFRA;36.666737;4.6963496;2365
6;BEJAIA;TIMZRIT;36.615158;4.7749157;9078
6;BEJAIA;TALA HAMZA;36.687679;5.0078449;3225
6;BEJAIA;TASKRIOUT;36.551945;5.2841177;5713
6;BEJAIA;LEFLAYE;36.609032;4.6714263;1934
6;BEJAIA;BENI KSILA;36.83968;4.7070618;750
6;BEJAIA;BEJAIA;36.750889;5.0567331;68478
6;BEJAIA;SEMAOUNE;36.61496;4.8236618;4409
6;BEJAIA;BENI DJELLIL;36.572926;4.8107681;1695
6;BEJAIA;AKFADOU;36.630718;4.6243987;1911
6;BEJAIA;TAMOKRA;36.398373;4.6673431;913
6;BEJAIA;OUED GHIR;36.709393;4.9795489;6575
6;BEJAIA;DRAA EL KAID;36.429535;5.2475519;8119
6;BEJAIA;TAOURIRT IGHIL;36.725159;4.7383232;1670
6;BEJAIA;BOUKHELIFA;36.669842;5.0880837;2057
6;BEJAIA;BARBACHA;36.572941;4.9712391;4141
6;BEJAIA;TAMRIDJET;36.583313;5.4253759;2719
6;BEJAIA;BENI MELIKECH;36.446377;4.4140191;2754
6;BEJAIA;AOKAS;36.636955;5.2440624;5665
6;BEJAIA;TAZMALT;36.387806;4.4079213;10812
6;BEJAIA;TIZI NBERBER;36.613461;5.2176318;4015
6;BEJAIA;AMALOU;36.477463;4.6325855;2635
6;BEJAIA;SEDDOUK;36.544666;4.6868668;6250
6;BEJAIA;CHEMINI;36.595688;4.615231;4072
6;BEJAIA;MELBOU;36.628273;5.3834853;4574
6;BEJAIA;EL KSEUR;36.680328;4.8545628;10983
6;BEJAIA;IGHIL ALI;36.337986;4.4702129;2369
6;BEJAIA;TIBANE;36.61272;4.651351;1377
6;BEJAIA;BOUDJELLIL;36.350674;4.4111705;4683
9;BLIDA;BOUARFA;36.425419;2.7979009;12097
9;BLIDA;BOUINAN;36.518112;2.9875565;8369
9;BLIDA;MOUZAIA;36.471397;2.6785092;18020
9;BLIDA;OUED DJER;36.420147;2.5495112;2618
9;BLIDA;HAMMAM MELOUANE;36.420593;2.9975593;1373
9;BLIDA;GUERROUAOU;36.482872;2.8826535;4220
9;BLIDA;BENI MERED;36.526802;2.8527236;10068
9;BLIDA;LARBAA;36.589302;3.1578875;22497
9;BLIDA;EL AFFROUN;36.440498;2.6090043;16410
9;BLIDA;BOUFARIK;36.584858;2.9076095;26911
9;BLIDA;CHIFFA;36.459465;2.728219;8723
9;BLIDA;DJEBABRA;36.581078;3.2633917;802
9;BLIDA;SOUHANE;36.532917;3.2483058;94
9;BLIDA;BEN KHELIL;36.60788;2.8477371;7745
9;BLIDA;AIN ROMANA;36.396358;2.6487086;3384
9;BLIDA;BOUGARA;36.471836;3.1077278;9054
9;BLIDA;CHEBLI;36.578236;3.0085182;6884
9;BLIDA;MEFTAH;36.619785;3.2281983;20746
9;BLIDA;CHREA;36.433624;2.9076095;338
9;BLIDA;BLIDA;36.47987;2.8005676;51293
9;BLIDA;OULED SLAMA;36.51453;3.1277854;5091
9;BLIDA;OULED YAICH;36.504719;2.8726747;27615
9;BLIDA;SOUMAA;36.498474;2.9076095;9538
9;BLIDA;BENI TAMOU;36.543591;2.8277962;8683
9;BLIDA;OUED EL ALLEUG;36.566582;2.7680247;10042
10;BOUIRA;EL ADJIBA;36.374996;4.1616144;7294
10;BOUIRA;AIN EL HADJAR;36.365562;3.7943158;3438
10;BOUIRA;OUED EL BERDI;36.263893;3.9266503;6199
10;BOUIRA;EL KHABOUZIA;36.317406;3.6015208;2287
10;BOUIRA;BORDJ OUKHRISS;36.081707;3.973696;6329
10;BOUIRA;SAHARIDJ;36.425797;4.2538452;3713
10;BOUIRA;TAGUEDIT;35.981133;3.9470396;2420
10;BOUIRA;BOUKRAM;36.529575;3.3691242;956
10;BOUIRA;HAIZER;36.432896;4.0491076;8042
10;BOUIRA;DJEBAHIA;36.454597;3.7130494;6431
10;BOUIRA;HADJERA ZERGA;35.919186;3.8451731;1207
10;BOUIRA;OULED RACHED;36.171749;4.0899911;2924
10;BOUIRA;RIDANE;36.073849;3.4619839;1058
10;BOUIRA;AOMAR;36.495895;3.7739868;7126
10;BOUIRA;AGHBALOU;36.433281;4.3462372;4955
10;BOUIRA;DECHMIA;36.130592;3.5765977;2818
10;BOUIRA;MAAMORA;36.033566;3.5518551;1768
10;BOUIRA;MAALA;36.442894;3.869348;1603
10;BOUIRA;BOUDERBALA;36.569275;3.4902391;4244
10;BOUIRA;BIR GHBALOU;36.264172;3.5711465;4268
10;BOUIRA;SOUR EL GHOZLANE;36.149223;3.6901553;25200
10;BOUIRA;DIRAH;35.999783;3.7545829;6253
10;BOUIRA;MEZDOUR;36.086353;4.0491076;5527
10;BOUIRA;ZBARBAR;36.48172;3.5306766;1023
10;BOUIRA;ATH MANSOUR;36.294571;4.2948885;4302
